date,store_id,product_id,customer_id,selling_price,competitor_price,promotion,discount_rate,demand_units,units_sold,inventory_available,stockout,festival,festival_flag,season,rainfall_mm,temperature_c,weather,revenue,profit,price_gap_pct,year,month,day,dayofweek,weekend
2025-04-01,S002,P019,C0073,1900.0,1983.73,0,0.0,3,3,34,0,,0,Summer,38.8,33.1,Hot,5700.0,1596.0,0.04220836504967915,2025,4,1,1,0
2025-04-01,S002,P020,C0520,15563.37,18572.99,1,0.135,2,2,25,0,,0,Summer,38.8,33.1,Hot,31126.74,6847.88,0.16204283747528,2025,4,1,1,0
2025-04-01,S003,P001,C0314,22000.0,23281.11,0,0.0,1,1,33,0,,0,Summer,38.8,33.1,Hot,22000.0,6160.0,0.05502787453003746,2025,4,1,1,0
2025-04-01,S003,P002,C0133,59000.0,59927.12,0,0.0,1,1,11,0,,0,Summer,38.8,33.1,Hot,59000.0,11800.0,0.015470791855173461,2025,4,1,1,0
2025-04-01,S003,P003,C0061,69900.0,66920.82,0,0.0,2,2,25,0,,0,Summer,38.8,33.1,Hot,139800.0,25164.0,-0.04451798408925642,2025,4,1,1,0
2025-04-01,S003,P004,C0626,129900.0,128264.06,0,0.0,2,2,31,0,,0,Summer,38.8,33.1,Hot,259800.0,41568.0,-0.012754469178661602,2025,4,1,1,0
2025-04-01,S003,P005,C0637,24999.0,25993.95,0,0.0,2,2,27,0,,0,Summer,38.8,33.1,Hot,49998.0,10999.56,0.038276214272936614,2025,4,1,1,0
2025-04-01,S003,P006,C0463,39999.0,42031.48,0,0.0,1,1,28,0,,0,Summer,38.8,33.1,Hot,39999.0,7999.8,0.04835613687645553,2025,4,1,1,0
2025-04-01,S003,P007,C0017,17999.0,17436.86,0,0.0,4,4,25,0,,0,Summer,38.8,33.1,Hot,71996.0,18718.96,-0.0322386025924392,2025,4,1,1,0
2025-04-01,S003,P008,C0758,24999.0,25877.35,0,0.0,3,3,24,0,,0,Summer,38.8,33.1,Hot,74997.0,18749.25,0.033942810991079014,2025,4,1,1,0
2025-04-01,S003,P009,C0108,27253.58,34431.9,1,0.198,1,1,24,0,,0,Summer,38.8,33.1,Hot,27253.58,5995.79,0.20847876533098667,2025,4,1,1,0
2025-04-01,S003,P010,,32999.0,33442.77,0,0.0,0,0,36,0,,0,Summer,38.8,33.1,Hot,0.0,0.0,0.013269534790329773,2025,4,1,1,0
2025-04-01,S003,P011,C0236,1299.0,1351.64,0,0.0,7,7,35,0,,0,Summer,38.8,33.1,Hot,9093.0,3182.55,0.03894528128791697,2025,4,1,1,0
2025-04-01,S003,P012,C0294,4490.0,4375.28,0,0.0,3,3,23,0,,0,Summer,38.8,33.1,Hot,13470.0,3367.5,-0.02622003620339733,2025,4,1,1,0
2025-04-01,S003,P013,C0286,6999.0,6874.24,0,0.0,2,2,34,0,,0,Summer,38.8,33.1,Hot,13998.0,3219.54,-0.01814891537100832,2025,4,1,1,0
2025-04-01,S003,P014,C0744,7999.0,8544.71,0,0.0,2,2,29,0,,0,Summer,38.8,33.1,Hot,15998.0,3199.6,0.06386524528041317,2025,4,1,1,0
2025-04-01,S003,P015,C0638,19900.0,20595.66,0,0.0,3,3,29,0,,0,Summer,38.8,33.1,Hot,59700.0,10746.0,0.03377701904187581,2025,4,1,1,0
2025-04-01,S003,P016,C0499,1499.0,1530.68,0,0.0,7,7,38,0,,0,Summer,38.8,33.1,Hot,10493.0,3357.76,0.020696683826795976,2025,4,1,1,0
2025-04-01,S003,P017,C0239,3999.0,3868.39,0,0.0,3,3,28,0,,0,Summer,38.8,33.1,Hot,11997.0,3239.19,-0.033763400277634914,2025,4,1,1,0
2025-04-01,S003,P018,C0374,1499.0,1567.9,0,0.0,5,5,22,0,,0,Summer,38.8,33.1,Hot,7495.0,2848.1,0.04394412908986548,2025,4,1,1,0
2025-04-01,S003,P019,C0392,1672.76,1977.46,1,0.12,3,3,19,0,,0,Summer,38.8,33.1,Hot,5018.28,1405.12,0.15408655548026257,2025,4,1,1,0
2025-04-01,S003,P020,C0699,17999.0,17109.64,0,0.0,1,1,25,0,,0,Summer,38.8,33.1,Hot,17999.0,3959.78,-0.0519800533500413,2025,4,1,1,0
2025-04-01,S004,P001,C0309,22000.0,21265.43,0,0.0,3,3,23,0,,0,Summer,38.8,33.1,Hot,66000.0,18480.0,-0.034542917777820606,2025,4,1,1,0
2025-04-01,S004,P002,C0517,59000.0,62633.78,0,0.0,3,3,25,0,,0,Summer,38.8,33.1,Hot,177000.0,35400.0,0.058016297276006636,2025,4,1,1,0
2025-04-01,S004,P003,C0393,69900.0,66502.16,0,0.0,1,1,13,0,,0,Summer,38.8,33.1,Hot,69900.0,12582.0,-0.05109367876171235,2025,4,1,1,0
2025-04-01,S004,P004,C0098,129900.0,138414.12,0,0.0,4,4,18,0,,0,Summer,38.8,33.1,Hot,519600.0,83136.0,0.061511932453134084,2025,4,1,1,0
2025-04-01,S004,P005,C0275,24999.0,23933.7,0,0.0,4,4,20,0,,0,Summer,38.8,33.1,Hot,99996.0,21999.12,-0.044510460146153716,2025,4,1,1,0
2025-04-01,S004,P006,,39999.0,42141.94,0,0.0,0,0,31,0,,0,Summer,38.8,33.1,Hot,0.0,0.0,0.0508505303742543,2025,4,1,1,0
2025-04-01,S004,P007,,17999.0,17215.13,0,0.0,0,0,11,0,,0,Summer,38.8,33.1,Hot,0.0,0.0,-0.04553378336382002,2025,4,1,1,0
2025-04-01,S004,P008,C0578,24999.0,25613.19,0,0.0,1,1,29,0,,0,Summer,38.8,33.1,Hot,24999.0,6249.75,0.023979441842269498,2025,4,1,1,0
2025-04-01,S004,P009,,33999.0,32745.67,0,0.0,0,0,35,0,,0,Summer,38.8,33.1,Hot,0.0,0.0,-0.038274678759054305,2025,4,1,1,0
2025-04-01,S004,P010,C0700,32999.0,33378.13,0,0.0,5,5,41,0,,0,Summer,38.8,33.1,Hot,164995.0,36298.9,0.011358635130248382,2025,4,1,1,0
2025-04-01,S004,P011,C0447,1097.83,1272.28,1,0.155,8,8,16,0,,0,Summer,38.8,33.1,Hot,8782.64,3073.93,0.13711604363819288,2025,4,1,1,0
2025-04-01,S004,P012,C0421,4490.0,4520.45,0,0.0,6,6,32,0,,0,Summer,38.8,33.1,Hot,26940.0,6735.0,0.006736055038768224,2025,4,1,1,0
2025-04-01,S004,P013,C0678,6999.0,6820.92,0,0.0,1,1,30,0,,0,Summer,38.8,33.1,Hot,6999.0,1609.77,-0.026107915061311368,2025,4,1,1,0
2025-04-01,S004,P014,C0584,7999.0,8540.53,0,0.0,2,2,23,0,,0,Summer,38.8,33.1,Hot,15998.0,3199.6,0.0634070719264496,2025,4,1,1,0
2025-04-01,S004,P015,C0528,19900.0,19942.58,0,0.0,4,4,28,0,,0,Summer,38.8,33.1,Hot,79600.0,14328.0,0.0021351299581098206,2025,4,1,1,0
2025-04-01,S004,P016,C0117,1499.0,1562.76,0,0.0,8,8,31,0,,0,Summer,38.8,33.1,Hot,11992.0,3837.44,0.04079961094473879,2025,4,1,1,0
2025-04-01,S004,P017,C0690,3999.0,4008.23,0,0.0,2,2,14,0,,0,Summer,38.8,33.1,Hot,7998.0,2159.46,0.0023027620670470553,2025,4,1,1,0
2025-04-01,S004,P018,C0730,1499.0,1452.32,0,0.0,2,2,23,0,,0,Summer,38.8,33.1,Hot,2998.0,1139.24,-0.03214167676545118,2025,4,1,1,0
2025-04-01,S004,P019,C0065,1564.4,1995.74,1,0.177,3,3,26,0,,0,Summer,38.8,33.1,Hot,4693.200000000001,1314.1,0.21613035766181962,2025,4,1,1,0
2025-04-01,S004,P020,,17999.0,18520.41,0,0.0,0,0,21,0,,0,Summer,38.8,33.1,Hot,0.0,0.0,0.028153264425571565,2025,4,1,1,0
2025-04-01,S005,P001,C0154,22000.0,20753.48,0,0.0,1,1,24,0,,0,Summer,38.8,33.1,Hot,22000.0,6160.0,-0.06006317976551405,2025,4,1,1,0
2025-04-01,S005,P002,C0690,59000.0,57872.28,0,0.0,4,4,17,0,,0,Summer,38.8,33.1,Hot,236000.0,47200.0,-0.01948635858134501,2025,4,1,1,0
2025-04-01,S005,P003,C0669,69900.0,68623.45,0,0.0,1,1,23,0,,0,Summer,38.8,33.1,Hot,69900.0,12582.0,-0.018602241653545588,2025,4,1,1,0
2025-04-01,S005,P004,C0026,129900.0,122990.0,0,0.0,1,1,16,0,,0,Summer,38.8,33.1,Hot,129900.0,20784.0,-0.05618342954711765,2025,4,1,1,0
2025-04-01,S005,P005,,24999.0,24104.97,0,0.0,0,0,13,0,,0,Summer,38.8,33.1,Hot,0.0,0.0,-0.03708903184695931,2025,4,1,1,0
2025-04-01,S005,P006,C0480,39999.0,39804.89,0,0.0,1,1,32,0,,0,Summer,38.8,33.1,Hot,39999.0,7999.8,-0.004876536526039906,2025,4,1,1,0
2025-04-01,S005,P007,C0507,17999.0,18646.73,0,0.0,1,1,31,0,,0,Summer,38.8,33.1,Hot,17999.0,4679.74,0.034736921701553014,2025,4,1,1,0
2025-04-01,S005,P008,,24999.0,25428.92,0,0.0,0,0,43,0,,0,Summer,38.8,33.1,Hot,0.0,0.0,0.01690673453689729,2025,4,1,1,0
2025-04-01,S005,P009,C0651,33999.0,36106.4,0,0.0,3,3,37,0,,0,Summer,38.8,33.1,Hot,101997.0,22439.34,0.05836638379899412,2025,4,1,1,0
2025-04-01,S005,P010,,32999.0,34090.65,0,0.0,0,0,23,0,,0,Summer,38.8,33.1,Hot,0.0,0.0,0.032021976700356294,2025,4,1,1,0
2025-04-01,S005,P011,C0371,1299.0,1347.51,0,0.0,7,7,36,0,,0,Summer,38.8,33.1,Hot,9093.0,3182.55,0.035999732840572604,2025,4,1,1,0
2025-04-01,S005,P012,C0098,4490.0,4231.26,0,0.0,2,2,28,0,,0,Summer,38.8,33.1,Hot,8980.0,2245.0,-0.061149633915193055,2025,4,1,1,0
2025-04-01,S005,P013,C0265,6999.0,7438.23,0,0.0,2,2,28,0,,0,Summer,38.8,33.1,Hot,13998.0,3219.54,0.05905033858861578,2025,4,1,1,0
2025-04-01,S005,P014,C0432,7999.0,7599.69,0,0.0,1,1,18,0,,0,Summer,38.8,33.1,Hot,7999.0,1599.8,-0.052542932672253795,2025,4,1,1,0
2025-04-01,S005,P015,,19900.0,18885.15,0,0.0,0,0,27,0,,0,Summer,38.8,33.1,Hot,0.0,0.0,-0.05373798990211878,2025,4,1,1,0
2025-04-01,S005,P016,C0636,1222.42,1438.11,1,0.185,9,9,20,0,,0,Summer,38.8,33.1,Hot,11001.78,3520.56,0.14998157303683296,2025,4,1,1,0
2025-04-01,S005,P017,C0160,3999.0,4268.45,0,0.0,5,5,30,0,,0,Summer,38.8,33.1,Hot,19995.0,5398.65,0.06312595907179418,2025,4,1,1,0
2025-04-01,S005,P018,C0643,1381.84,1468.43,1,0.078,1,1,19,0,,0,Summer,38.8,33.1,Hot,1381.84,525.1,0.05896774105677502,2025,4,1,1,0
2025-04-01,S005,P019,C0576,1900.0,1863.15,0,0.0,4,4,27,0,,0,Summer,38.8,33.1,Hot,7600.0,2128.0,-0.019778332394063767,2025,4,1,1,0
2025-04-01,S005,P020,C0236,17999.0,18094.73,0,0.0,1,1,23,0,,0,Summer,38.8,33.1,Hot,17999.0,3959.78,0.005290490656671836,2025,4,1,1,0
2025-04-02,S001,P001,C0146,22000.0,22673.3,0,0.0,2,2,39,0,,0,Summer,27.9,32.3,Hot,44000.0,12320.0,0.02969572139917874,2025,4,2,2,0
2025-04-02,S001,P002,C0435,59000.0,57244.14,0,0.0,2,2,29,0,,0,Summer,27.9,32.3,Hot,118000.0,23600.0,-0.030673183316231156,2025,4,2,2,0
2025-04-02,S001,P003,C0303,69900.0,71581.28,0,0.0,4,4,36,0,,0,Summer,27.9,32.3,Hot,279600.0,50328.0,0.02348770516537283,2025,4,2,2,0
2025-04-02,S001,P004,C0368,129900.0,128067.8,0,0.0,2,2,33,0,,0,Summer,27.9,32.3,Hot,259800.0,41568.0,-0.014306484533973388,2025,4,2,2,0
2025-04-02,S001,P005,C0403,24999.0,26059.09,0,0.0,7,7,20,0,,0,Summer,27.9,32.3,Hot,174993.0,38498.46,0.04068023864225497,2025,4,2,2,0
2025-04-02,S001,P006,C0772,39999.0,42601.83,0,0.0,3,3,40,0,,0,Summer,27.9,32.3,Hot,119997.0,23999.4,0.061096671199335845,2025,4,2,2,0
2025-04-02,S001,P007,C0064,17999.0,19103.65,0,0.0,4,4,30,0,,0,Summer,27.9,32.3,Hot,71996.0,18718.96,0.05782402839248004,2025,4,2,2,0
2025-04-02,S001,P008,C0453,24999.0,24735.53,0,0.0,2,2,36,0,,0,Summer,27.9,32.3,Hot,49998.0,12499.5,-0.010651479875304922,2025,4,2,2,0
2025-04-02,S001,P009,C0026,33999.0,35624.85,0,0.0,4,4,34,0,,0,Summer,27.9,32.3,Hot,135996.0,29919.12,0.04563808689720795,2025,4,2,2,0
2025-04-02,S001,P010,C0711,26062.82,33178.85,1,0.21,2,2,32,0,,0,Summer,27.9,32.3,Hot,52125.64,11467.64,0.21447488384919908,2025,4,2,2,0
2025-04-02,S001,P011,C0073,1299.0,1371.47,0,0.0,12,12,21,0,,0,Summer,27.9,32.3,Hot,15588.0,5455.8,0.052841112091405594,2025,4,2,2,0
2025-04-02,S001,P012,C0781,4490.0,4489.44,0,0.0,2,2,19,0,,0,Summer,27.9,32.3,Hot,8980.0,2245.0,-0.00012473716098230519,2025,4,2,2,0
2025-04-02,S001,P013,C0438,6999.0,7328.21,0,0.0,5,5,23,0,,0,Summer,27.9,32.3,Hot,34995.0,8048.85,0.04492365802835891,2025,4,2,2,0
2025-04-02,S001,P014,C0486,7999.0,7789.6,0,0.0,3,3,27,0,,0,Summer,27.9,32.3,Hot,23997.0,4799.4,-0.026881996508164686,2025,4,2,2,0
2025-04-02,S001,P015,C0583,19900.0,20051.79,0,0.0,4,4,44,0,,0,Summer,27.9,32.3,Hot,79600.0,14328.0,0.007569897749776996,2025,4,2,2,0
2025-04-02,S001,P016,C0481,1499.0,1580.05,0,0.0,10,10,19,0,,0,Summer,27.9,32.3,Hot,14990.0,4796.8,0.05129584506819402,2025,4,2,2,0
2025-04-02,S001,P017,C0764,3999.0,3913.91,0,0.0,8,8,40,0,,0,Summer,27.9,32.3,Hot,31992.0,8637.84,-0.02174040792966628,2025,4,2,2,0
2025-04-02,S001,P018,C0491,1333.98,1539.82,1,0.11,9,9,28,0,,0,Summer,27.9,32.3,Hot,12005.82,4562.19,0.13367796235923673,2025,4,2,2,0
2025-04-02,S001,P019,C0552,1900.0,1802.33,0,0.0,9,9,35,0,,0,Summer,27.9,32.3,Hot,17100.0,4788.0,-0.05419096391892721,2025,4,2,2,0
2025-04-02,S001,P020,C0687,17999.0,18829.0,0,0.0,2,2,22,0,,0,Summer,27.9,32.3,Hot,35998.0,7919.56,0.044080938977109775,2025,4,2,2,0
2025-04-02,S002,P001,C0613,22000.0,21076.64,0,0.0,5,5,22,0,,0,Summer,27.9,32.3,Hot,110000.0,30800.0,-0.043809639487128904,2025,4,2,2,0
2025-04-02,S002,P002,C0428,59000.0,60482.05,0,0.0,1,1,13,0,,0,Summer,27.9,32.3,Hot,59000.0,11800.0,0.024503964399354896,2025,4,2,2,0
2025-04-02,S002,P003,C0640,69900.0,72235.82,0,0.0,2,2,31,0,,0,Summer,27.9,32.3,Hot,139800.0,25164.0,0.0323360349477587,2025,4,2,2,0
2025-04-02,S002,P004,C0552,129900.0,127464.93,0,0.0,3,3,34,0,,0,Summer,27.9,32.3,Hot,389700.0,62352.0,-0.019103842915851498,2025,4,2,2,0
2025-04-02,S002,P005,C0253,24999.0,24005.93,0,0.0,2,2,29,0,,0,Summer,27.9,32.3,Hot,49998.0,10999.56,-0.04136769539859525,2025,4,2,2,0
2025-04-02,S002,P006,C0318,39999.0,42079.71,0,0.0,6,6,47,0,,0,Summer,27.9,32.3,Hot,239994.0,47998.8,0.04944687118803811,2025,4,2,2,0
2025-04-02,S002,P007,C0726,17999.0,17561.18,0,0.0,2,2,38,0,,0,Summer,27.9,32.3,Hot,35998.0,9359.48,-0.024931126496055486,2025,4,2,2,0
2025-04-02,S002,P008,C0020,24999.0,26712.25,0,0.0,4,4,25,0,,0,Summer,27.9,32.3,Hot,99996.0,24999.0,0.06413724040468324,2025,4,2,2,0
2025-04-02,S002,P009,C0575,33999.0,34656.62,0,0.0,3,3,18,0,,0,Summer,27.9,32.3,Hot,101997.0,22439.34,0.01897530688220613,2025,4,2,2,0
2025-04-02,S002,P010,C0618,32999.0,32929.15,0,0.0,2,2,22,0,,0,Summer,27.9,32.3,Hot,65998.0,14519.56,-0.0021212208635813115,2025,4,2,2,0
2025-04-02,S002,P011,C0068,1299.0,1380.8,0,0.0,4,4,19,0,,0,Summer,27.9,32.3,Hot,5196.0,1818.6,0.05924101969872535,2025,4,2,2,0
2025-04-02,S002,P012,C0040,4490.0,4605.54,0,0.0,2,2,32,0,,0,Summer,27.9,32.3,Hot,8980.0,2245.0,0.025087177616522703,2025,4,2,2,0
2025-04-02,S002,P013,C0496,6999.0,7039.37,0,0.0,1,1,40,0,,0,Summer,27.9,32.3,Hot,6999.0,1609.77,0.005734888207325356,2025,4,2,2,0
2025-04-02,S002,P014,C0465,7999.0,7805.64,0,0.0,3,3,22,0,,0,Summer,27.9,32.3,Hot,23997.0,4799.4,-0.02477183164993513,2025,4,2,2,0
2025-04-02,S002,P015,,19900.0,19625.13,0,0.0,0,0,30,0,,0,Summer,27.9,32.3,Hot,0.0,0.0,-0.014006021870937873,2025,4,2,2,0
2025-04-02,S002,P016,C0764,1499.0,1597.01,0,0.0,9,9,27,0,,0,Summer,27.9,32.3,Hot,13491.0,4317.12,0.061370936938403634,2025,4,2,2,0
2025-04-02,S002,P017,C0306,3999.0,3908.57,0,0.0,2,2,30,0,,0,Summer,27.9,32.3,Hot,7998.0,2159.46,-0.023136338865620887,2025,4,2,2,0
2025-04-02,S002,P018,C0553,1499.0,1558.66,0,0.0,5,5,36,0,,0,Summer,27.9,32.3,Hot,7495.0,2848.1,0.03827646824836724,2025,4,2,2,0
2025-04-02,S002,P019,C0160,1900.0,1983.17,0,0.0,5,5,24,0,,0,Summer,27.9,32.3,Hot,9500.0,2660.0,0.04193790749154135,2025,4,2,2,0
2025-04-02,S002,P020,,17999.0,17125.2,0,0.0,0,0,20,0,,0,Summer,27.9,32.3,Hot,0.0,0.0,-0.05102422161493,2025,4,2,2,0
2025-04-02,S003,P001,C0458,22000.0,22829.41,0,0.0,5,5,31,0,,0,Summer,27.9,32.3,Hot,110000.0,30800.0,0.03633076807504004,2025,4,2,2,0
2025-04-02,S003,P002,C0165,59000.0,59284.05,0,0.0,2,2,29,0,,0,Summer,27.9,32.3,Hot,118000.0,23600.0,0.004791339323140084,2025,4,2,2,0
2025-04-02,S003,P003,C0207,69900.0,73833.8,0,0.0,2,2,31,0,,0,Summer,27.9,32.3,Hot,139800.0,25164.0,0.05327912148636536,2025,4,2,2,0
2025-04-02,S003,P004,C0610,129900.0,137558.26,0,0.0,1,1,21,0,,0,Summer,27.9,32.3,Hot,129900.0,20784.0,0.055672847272130434,2025,4,2,2,0
2025-04-02,S003,P005,C0672,24999.0,26381.94,0,0.0,4,4,24,0,,0,Summer,27.9,32.3,Hot,99996.0,21999.12,0.05241995092097089,2025,4,2,2,0
2025-04-02,S003,P006,C0757,39999.0,40462.02,0,0.0,3,3,31,0,,0,Summer,27.9,32.3,Hot,119997.0,23999.4,0.011443323887438068,2025,4,2,2,0
2025-04-02,S003,P007,,17999.0,17672.54,0,0.0,0,0,33,0,,0,Summer,27.9,32.3,Hot,0.0,0.0,-0.01847272661428403,2025,4,2,2,0
2025-04-02,S003,P008,C0226,24999.0,24358.09,0,0.0,4,4,21,0,,0,Summer,27.9,32.3,Hot,99996.0,24999.0,-0.02631199736925185,2025,4,2,2,0
2025-04-02,S003,P009,C0619,33999.0,35717.81,0,0.0,3,3,31,0,,0,Summer,27.9,32.3,Hot,101997.0,22439.34,0.04812193132781651,2025,4,2,2,0
2025-04-02,S003,P010,C0049,32999.0,32281.92,0,0.0,2,2,25,0,,0,Summer,27.9,32.3,Hot,65998.0,14519.56,-0.022213053003043246,2025,4,2,2,0
2025-04-02,S003,P011,C0705,1299.0,1261.64,0,0.0,6,6,34,0,,0,Summer,27.9,32.3,Hot,7794.0,2727.9,-0.029612250721283328,2025,4,2,2,0
2025-04-02,S003,P012,C0656,4490.0,4778.73,0,0.0,4,4,25,0,,0,Summer,27.9,32.3,Hot,17960.0,4490.0,0.0604198186547471,2025,4,2,2,0
2025-04-02,S003,P013,C0016,6999.0,6876.19,0,0.0,5,5,13,0,,0,Summer,27.9,32.3,Hot,34995.0,8048.85,-0.01786018129225638,2025,4,2,2,0
2025-04-02,S003,P014,C0430,7999.0,7561.22,0,0.0,4,4,32,0,,0,Summer,27.9,32.3,Hot,31996.0,6399.2,-0.05789806406902586,2025,4,2,2,0
2025-04-02,S003,P015,C0500,19900.0,21234.92,0,0.0,2,2,19,0,,0,Summer,27.9,32.3,Hot,39800.0,7164.0,0.06286437622557553,2025,4,2,2,0
2025-04-02,S003,P016,C0296,1499.0,1494.39,0,0.0,5,5,27,0,,0,Summer,27.9,32.3,Hot,7495.0,2398.4,-0.003084870749938035,2025,4,2,2,0
2025-04-02,S003,P017,C0732,3999.0,3861.01,0,0.0,4,4,36,0,,0,Summer,27.9,32.3,Hot,15996.0,4318.92,-0.0357393531744284,2025,4,2,2,0
2025-04-02,S003,P018,C0563,1177.94,1431.56,1,0.214,6,6,25,0,,0,Summer,27.9,32.3,Hot,7067.64,2685.71,0.17716337422112932,2025,4,2,2,0
2025-04-02,S003,P019,C0257,1900.0,1974.02,0,0.0,3,3,33,0,,0,Summer,27.9,32.3,Hot,5700.0,1596.0,0.03749708716223746,2025,4,2,2,0
2025-04-02,S003,P020,C0695,17999.0,16990.25,0,0.0,1,1,21,0,,0,Summer,27.9,32.3,Hot,17999.0,3959.78,-0.05937228704698283,2025,4,2,2,0
2025-04-02,S004,P001,,22000.0,21270.75,0,0.0,0,0,20,0,,0,Summer,27.9,32.3,Hot,0.0,0.0,-0.03428416957559089,2025,4,2,2,0
2025-04-02,S004,P002,C0390,59000.0,60523.77,0,0.0,3,3,46,0,,0,Summer,27.9,32.3,Hot,177000.0,35400.0,0.02517638937561221,2025,4,2,2,0
2025-04-02,S004,P003,,69900.0,73568.69,0,0.0,0,0,19,0,,0,Summer,27.9,32.3,Hot,0.0,0.0,0.04986754555504525,2025,4,2,2,0
2025-04-02,S004,P004,C0269,98043.24,130853.43,1,0.245,1,1,32,0,,0,Summer,27.9,32.3,Hot,98043.24,15686.92,0.25074000735020846,2025,4,2,2,0
2025-04-02,S004,P005,C0380,24999.0,24757.78,0,0.0,4,4,27,0,,0,Summer,27.9,32.3,Hot,99996.0,21999.12,-0.009743199915339791,2025,4,2,2,0
2025-04-02,S004,P006,C0412,39999.0,42017.62,0,0.0,1,1,22,0,,0,Summer,27.9,32.3,Hot,39999.0,7999.8,0.04804222609467177,2025,4,2,2,0
2025-04-02,S004,P007,C0264,17999.0,17943.49,0,0.0,3,3,25,0,,0,Summer,27.9,32.3,Hot,53997.0,14039.22,-0.003093601077605215,2025,4,2,2,0
2025-04-02,S004,P008,C0400,24999.0,24310.96,0,0.0,4,4,31,0,,0,Summer,27.9,32.3,Hot,99996.0,24999.0,-0.028301638437972045,2025,4,2,2,0
2025-04-02,S004,P009,C0170,33999.0,35872.9,0,0.0,4,4,31,0,,0,Summer,27.9,32.3,Hot,135996.0,29919.12,0.052237204129022226,2025,4,2,2,0
2025-04-02,S004,P010,C0778,32999.0,34106.12,0,0.0,3,3,20,0,,0,Summer,27.9,32.3,Hot,98997.0,21779.34,0.03246103631840862,2025,4,2,2,0
2025-04-02,S004,P011,C0747,1299.0,1376.53,0,0.0,2,2,19,0,,0,Summer,27.9,32.3,Hot,2598.0,909.3,0.05632278264912496,2025,4,2,2,0
2025-04-02,S004,P012,C0455,4490.0,4745.89,0,0.0,1,1,39,0,,0,Summer,27.9,32.3,Hot,4490.0,1122.5,0.05391823240740942,2025,4,2,2,0
2025-04-02,S004,P013,C0452,6999.0,7173.57,0,0.0,3,3,40,0,,0,Summer,27.9,32.3,Hot,20997.0,4829.31,0.024335163663280587,2025,4,2,2,0
2025-04-02,S004,P014,C0615,7999.0,7854.98,0,0.0,2,2,28,0,,0,Summer,27.9,32.3,Hot,15998.0,3199.6,-0.01833486527018534,2025,4,2,2,0
2025-04-02,S004,P015,C0690,19900.0,21210.35,0,0.0,2,2,16,0,,0,Summer,27.9,32.3,Hot,39800.0,7164.0,0.061778801387058616,2025,4,2,2,0
2025-04-02,S004,P016,C0552,1499.0,1462.47,0,0.0,11,11,42,0,,0,Summer,27.9,32.3,Hot,16489.0,5276.48,-0.024978290152960384,2025,4,2,2,0
2025-04-02,S004,P017,C0119,3999.0,4064.17,0,0.0,3,3,36,0,,0,Summer,27.9,32.3,Hot,11997.0,3239.19,0.016035254430794003,2025,4,2,2,0
2025-04-02,S004,P018,C0207,1499.0,1548.88,0,0.0,6,6,19,0,,0,Summer,27.9,32.3,Hot,8994.0,3417.72,0.032203915087030695,2025,4,2,2,0
2025-04-02,S004,P019,C0587,1900.0,1887.53,0,0.0,6,6,23,0,,0,Summer,27.9,32.3,Hot,11400.0,3192.0,-0.006606517512304455,2025,4,2,2,0
2025-04-02,S004,P020,C0596,17999.0,17441.27,0,0.0,1,1,21,0,,0,Summer,27.9,32.3,Hot,17999.0,3959.78,-0.03197760254843825,2025,4,2,2,0
2025-04-02,S005,P001,C0616,22000.0,21107.05,0,0.0,6,6,20,0,,0,Summer,27.9,32.3,Hot,132000.0,36960.0,-0.04230576987309931,2025,4,2,2,0
2025-04-02,S005,P002,C0177,51737.0,56763.72,1,0.123,1,1,17,0,,0,Summer,27.9,32.3,Hot,51737.0,10347.4,0.08855515459522387,2025,4,2,2,0
2025-04-02,S005,P003,,69900.0,68450.1,0,0.0,0,0,24,0,,0,Summer,27.9,32.3,Hot,0.0,0.0,-0.021181853642288237,2025,4,2,2,0
2025-04-02,S005,P004,C0571,129900.0,132860.66,0,0.0,2,2,26,0,,0,Summer,27.9,32.3,Hot,259800.0,41568.0,0.022283947708825195,2025,4,2,2,0
2025-04-02,S005,P005,C0002,24999.0,26412.07,0,0.0,2,2,34,0,,0,Summer,27.9,32.3,Hot,49998.0,10999.56,0.053500918330142234,2025,4,2,2,0
2025-04-02,S005,P006,C0107,39999.0,42464.24,0,0.0,5,5,41,0,,0,Summer,27.9,32.3,Hot,199995.0,39999.0,0.05805449479373699,2025,4,2,2,0
2025-04-02,S005,P007,C0710,17999.0,18535.25,0,0.0,2,2,22,0,,0,Summer,27.9,32.3,Hot,35998.0,9359.48,0.028931360515774,2025,4,2,2,0
2025-04-02,S005,P008,C0543,24999.0,26678.48,0,0.0,4,4,14,0,,0,Summer,27.9,32.3,Hot,99996.0,24999.0,0.06295261199288714,2025,4,2,2,0
2025-04-02,S005,P009,C0554,33999.0,32463.47,0,0.0,2,2,25,0,,0,Summer,27.9,32.3,Hot,67998.0,14959.56,-0.04730024239552946,2025,4,2,2,0
2025-04-02,S005,P010,C0794,32999.0,31610.78,0,0.0,1,1,27,0,,0,Summer,27.9,32.3,Hot,32999.0,7259.78,-0.04391603117670621,2025,4,2,2,0
2025-04-02,S005,P011,C0080,1299.0,1356.28,0,0.0,4,4,21,0,,0,Summer,27.9,32.3,Hot,5196.0,1818.6,0.04223316719261507,2025,4,2,2,0
2025-04-02,S005,P012,C0293,4490.0,4290.93,0,0.0,3,3,21,0,,0,Summer,27.9,32.3,Hot,13470.0,3367.5,-0.046393206134800545,2025,4,2,2,0
